barangay_id,psgc_barangay_code,municipality_code,psgc_municipality_code,municipality,barangay,lat,lon,region,flood_risk,traffic_risk,vuln_risk,source_url
BRGY-345,31418026,M-018,31418000,Pulilan,Santo Cristo,14.8962694,120.8730009,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-346,31418033,M-018,31418000,Pulilan,Taal,14.9081279,120.8807417,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-347,31418034,M-018,31418000,Pulilan,Tabon,14.9106304,120.8287723,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-348,31418035,M-018,31418000,Pulilan,Tibag,14.9059082,120.8230485,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-349,31418037,M-018,31418000,Pulilan,Tinejero,14.9231929,120.8452628,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-350,31419001,M-019,31419000,San Ildefonso,Akle,15.0497274,121.0706326,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-351,31419002,M-019,31419000,San Ildefonso,Alagao,15.0509446,121.0449962,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-352,31419003,M-019,31419000,San Ildefonso,Anyatam,15.1036633,120.9441914,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-353,31419006,M-019,31419000,San Ildefonso,Bagong Barrio,15.0131807,120.988708,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-354,31419007,M-019,31419000,San Ildefonso,Basuit,15.0414018,120.9912942,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-355,31419008,M-019,31419000,San Ildefonso,Bubulong Munti,15.0976023,121.0134644,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-356,31419009,M-019,31419000,San Ildefonso,Bubulong Malaki,15.0874723,120.993707,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-357,31419010,M-019,31419000,San Ildefonso,Buhol na Mangga,15.1021258,121.0472034,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-358,31419011,M-019,31419000,San Ildefonso,Bulusukan,15.0820484,121.017499,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-359,31419012,M-019,31419000,San Ildefonso,Calasag,15.0722634,120.9283805,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-360,31419013,M-019,31419000,San Ildefonso,Calawitan,15.074325,120.9177241,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-361,31419014,M-019,31419000,San Ildefonso,Casalat,15.0228885,121.0548363,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-362,31419015,M-019,31419000,San Ildefonso,Gabihan,15.0500509,121.0110944,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-363,31419016,M-019,31419000,San Ildefonso,Garlang,15.1120152,120.9471252,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-364,31419017,M-019,31419000,San Ildefonso,Lapnit,15.0780752,120.9363805,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-365,31419018,M-019,31419000,San Ildefonso,Maasim,15.0481912,120.9367651,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-366,31419019,M-019,31419000,San Ildefonso,Makapilapil,15.0891401,120.9385715,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-367,31419020,M-019,31419000,San Ildefonso,Malipampang,15.0574769,120.9383985,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-368,31419021,M-019,31419000,San Ildefonso,Matimbubong,15.0675626,120.944919,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-369,31419022,M-019,31419000,San Ildefonso,Nabaong Garlang,15.1060697,120.9618081,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-370,31419023,M-019,31419000,San Ildefonso,Palapala,15.0605048,120.9816894,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-371,31419024,M-019,31419000,San Ildefonso,Pasong Bangkal,15.0138121,121.0087757,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-372,31419025,M-019,31419000,San Ildefonso,Pinaod,15.072519,120.9610734,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-373,31419026,M-019,31419000,San Ildefonso,Poblacion,15.0776336,120.9426203,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-374,31419027,M-019,31419000,San Ildefonso,Pulong Tamo,15.0641801,120.9078509,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-375,31419028,M-019,31419000,San Ildefonso,San Juan,15.0834672,120.9377092,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-376,31419029,M-019,31419000,San Ildefonso,Santa Catalina Bata,15.1001008,120.9717008,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-377,31419030,M-019,31419000,San Ildefonso,Santa Catalina Matanda,15.0983723,120.9802316,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-378,31419031,M-019,31419000,San Ildefonso,Sapang Dayap,15.0358328,121.0225891,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-379,31419032,M-019,31419000,San Ildefonso,Sapang Putik,15.0342105,120.9620817,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-380,31419033,M-019,31419000,San Ildefonso,Sapang Putol,15.074123,120.9425345,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-381,31419034,M-019,31419000,San Ildefonso,Sumandig,15.0761541,120.9829883,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-382,31419035,M-019,31419000,San Ildefonso,Telepatio,15.0543532,120.9220786,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-383,31419036,M-019,31419000,San Ildefonso,Upig,15.0252107,120.9918053,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-384,31419037,M-019,31419000,San Ildefonso,Umpucan,15.0709607,121.0111487,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-385,31419038,M-019,31419000,San Ildefonso,Mataas na Parang,15.0947998,120.9601834,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-386,31420001,M-020,31420000,City of San Jose Del Monte,Bagong Buhay I,14.8557724,121.0586835,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-387,31420002,M-020,31420000,City of San Jose Del Monte,Dulong Bayan,14.8268096,121.0446766,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-388,31420003,M-020,31420000,City of San Jose Del Monte,Gaya-gaya,14.7949734,121.0523351,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-389,31420004,M-020,31420000,City of San Jose Del Monte,Kaypian,14.821589,121.062591,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-390,31420005,M-020,31420000,City of San Jose Del Monte,Kaybanban,14.8142207,121.0959227,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-391,31420006,M-020,31420000,City of San Jose Del Monte,Minuyan I,14.850805,121.0798261,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-392,31420007,M-020,31420000,City of San Jose Del Monte,Muzon,14.8019416,121.034661,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-393,31420008,M-020,31420000,City of San Jose Del Monte,Poblacion,14.8149526,121.0417923,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-394,31420009,M-020,31420000,City of San Jose Del Monte,Santo Cristo,14.8253115,121.0789065,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-395,31420010,M-020,31420000,City of San Jose Del Monte,Sapang Palay,14.8388037,121.0426,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-396,31420011,M-020,31420000,City of San Jose Del Monte,Tungkong Mangga,14.7891205,121.0746756,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-397,31420012,M-020,31420000,City of San Jose Del Monte,Citrus,14.849182,121.0647266,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-398,31420013,M-020,31420000,City of San Jose Del Monte,San Martin I,14.8630676,121.0585374,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-399,31420014,M-020,31420000,City of San Jose Del Monte,Santa Cruz I,14.8520857,121.0526794,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-400,31420015,M-020,31420000,City of San Jose Del Monte,Fatima I,14.8467462,121.0450311,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-401,31420016,M-020,31420000,City of San Jose Del Monte,San Pedro,14.8460864,121.0558739,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-402,31420017,M-020,31420000,City of San Jose Del Monte,San Rafael II,14.8544936,121.0459403,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-403,31420018,M-020,31420000,City of San Jose Del Monte,Santo Niño I,14.8620346,121.0642022,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-404,31420019,M-020,31420000,City of San Jose Del Monte,Assumption,14.8627994,121.0638066,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-405,31420020,M-020,31420000,City of San Jose Del Monte,Bagong Buhay II,14.8590376,121.0588297,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-406,31420021,M-020,31420000,City of San Jose Del Monte,Bagong Buhay III,14.8542978,121.0627672,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-407,31420022,M-020,31420000,City of San Jose Del Monte,Ciudad Real,14.7704914,121.0923191,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-408,31420023,M-020,31420000,City of San Jose Del Monte,Fatima II,14.8432525,121.0440454,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-409,31420024,M-020,31420000,City of San Jose Del Monte,Fatima III,14.8453371,121.0453623,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-410,31420025,M-020,31420000,City of San Jose Del Monte,Fatima IV,14.8434917,121.0465325,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-411,31420026,M-020,31420000,City of San Jose Del Monte,Fatima V,14.8477333,121.0508287,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-412,31420027,M-020,31420000,City of San Jose Del Monte,Francisco Homes-Guijo,14.8142714,121.0597681,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-413,31420028,M-020,31420000,City of San Jose Del Monte,Francisco Homes-Mulawin,14.8064172,121.0669524,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-414,31420029,M-020,31420000,City of San Jose Del Monte,Francisco Homes-Narra,14.8085593,121.056878,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-415,31420030,M-020,31420000,City of San Jose Del Monte,Francisco Homes-Yakal,14.8075143,121.0543639,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-416,31420031,M-020,31420000,City of San Jose Del Monte,Graceville,14.7874186,121.0608193,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-417,31420032,M-020,31420000,City of San Jose Del Monte,Gumaoc Central,14.8001745,121.0659331,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-418,31420033,M-020,31420000,City of San Jose Del Monte,Gumaoc East,14.7992724,121.0677856,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-419,31420034,M-020,31420000,City of San Jose Del Monte,Gumaoc West,14.7996622,121.0604062,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-420,31420035,M-020,31420000,City of San Jose Del Monte,Lawang Pari,14.858243,121.0711196,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-421,31420036,M-020,31420000,City of San Jose Del Monte,Maharlika,14.7951512,121.0721831,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-422,31420037,M-020,31420000,City of San Jose Del Monte,Minuyan II,14.8431949,121.075566,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-423,31420038,M-020,31420000,City of San Jose Del Monte,Minuyan III,14.8465433,121.0717801,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-424,31420039,M-020,31420000,City of San Jose Del Monte,Minuyan IV,14.8465569,121.0743356,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-425,31420040,M-020,31420000,City of San Jose Del Monte,Minuyan V,14.8512749,121.074642,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-426,31420041,M-020,31420000,City of San Jose Del Monte,Minuyan Proper,14.8427664,121.0786097,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-427,31420042,M-020,31420000,City of San Jose Del Monte,Paradise III,14.8236246,121.1146297,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-428,31420043,M-020,31420000,City of San Jose Del Monte,Poblacion I,14.8088167,121.0456038,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-429,31420044,M-020,31420000,City of San Jose Del Monte,San Isidro,14.8235335,121.1323555,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-430,31420045,M-020,31420000,City of San Jose Del Monte,San Manuel,14.7817241,121.0684749,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-431,31420046,M-020,31420000,City of San Jose Del Monte,San Martin II,14.8623461,121.05564,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-432,31420047,M-020,31420000,City of San Jose Del Monte,San Martin III,14.861531,121.055192,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-433,31420048,M-020,31420000,City of San Jose Del Monte,San Martin IV,14.8606683,121.0531951,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-434,31420049,M-020,31420000,City of San Jose Del Monte,San Rafael I,14.8530968,121.044618,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-435,31420050,M-020,31420000,City of San Jose Del Monte,San Rafael III,14.8537774,121.0444443,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-436,31420051,M-020,31420000,City of San Jose Del Monte,San Rafael IV,14.8544546,121.0443102,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-437,31420052,M-020,31420000,City of San Jose Del Monte,San Rafael V,14.8499209,121.0450405,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-438,31420053,M-020,31420000,City of San Jose Del Monte,San Roque,14.8173706,121.102598,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-439,31420054,M-020,31420000,City of San Jose Del Monte,Santa Cruz II,14.8544424,121.0516535,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-440,31420055,M-020,31420000,City of San Jose Del Monte,Santa Cruz III,14.8557101,121.0520887,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-441,31420056,M-020,31420000,City of San Jose Del Monte,Santa Cruz IV,14.857812,121.0507918,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-442,31420057,M-020,31420000,City of San Jose Del Monte,Santa Cruz V,14.8566585,121.0477476,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-443,31420058,M-020,31420000,City of San Jose Del Monte,Santo Niño II,14.8582968,121.0631608,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-444,31420059,M-020,31420000,City of San Jose Del Monte,San Martin de Porres,14.8590069,121.0662332,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-445,31421001,M-021,31421000,San Miguel,Bagong Silang,15.1702964,120.9305631,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-446,31421002,M-021,31421000,San Miguel,Balaong,15.1383618,121.0254824,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-447,31421003,M-021,31421000,San Miguel,Balite,15.1742312,120.9648697,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-448,31421004,M-021,31421000,San Miguel,Bantog,15.2102128,120.9536433,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-449,31421006,M-021,31421000,San Miguel,Bardias,15.2393996,121.0112084,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-450,31421011,M-021,31421000,San Miguel,Biak-na-Bato,15.1092833,121.0690194,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-451,31421012,M-021,31421000,San Miguel,Biclat,15.1178828,120.9841812,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-452,31421013,M-021,31421000,San Miguel,Buga,15.1896015,120.9728314,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-453,31421014,M-021,31421000,San Miguel,Buliran,15.1667983,120.9942947,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-454,31421015,M-021,31421000,San Miguel,Bulualto,15.2200796,120.9542687,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-455,31421016,M-021,31421000,San Miguel,Calumpang,15.1804891,121.0311839,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-456,31421019,M-021,31421000,San Miguel,Cambio,15.1975741,120.9668595,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-457,31421020,M-021,31421000,San Miguel,Camias,15.1624925,120.9713206,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-458,31421021,M-021,31421000,San Miguel,Ilog-Bulo,15.1783906,120.951587,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-459,31421023,M-021,31421000,San Miguel,King Kabayo,15.2169078,120.9815873,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-460,31421024,M-021,31421000,San Miguel,Labne,15.1466139,121.0090457,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-461,31421025,M-021,31421000,San Miguel,Lambakin,15.2288234,121.0267349,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-462,31421027,M-021,31421000,San Miguel,Magmarale,15.1105865,121.0008816,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-463,31421028,M-021,31421000,San Miguel,Malibay,15.2279403,121.0612108,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-464,31421030,M-021,31421000,San Miguel,Mandile,15.1633776,120.920507,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-465,31421031,M-021,31421000,San Miguel,Masalipit,15.1494639,121.0364696,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-466,31421032,M-021,31421000,San Miguel,Pacalag,15.1188509,121.0250344,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-467,31421033,M-021,31421000,San Miguel,Paliwasan,15.1186563,120.9635691,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-468,31421035,M-021,31421000,San Miguel,Partida,15.2071852,121.0201745,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-469,31421036,M-021,31421000,San Miguel,Pinambaran,15.2034653,120.9776473,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-470,31421037,M-021,31421000,San Miguel,Poblacion,15.1425688,120.9764125,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-471,31421038,M-021,31421000,San Miguel,Pulong Bayabas,15.1262032,121.0121924,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-472,31421039,M-021,31421000,San Miguel,Sacdalan,15.2040293,120.9567601,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-473,31421040,M-021,31421000,San Miguel,Salacot,15.1812355,120.9606421,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-474,31421041,M-021,31421000,San Miguel,Salangan,15.1302916,120.9586295,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-475,31421043,M-021,31421000,San Miguel,San Agustin,15.1382732,120.9617055,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-476,31421044,M-021,31421000,San Miguel,San Jose,15.1476928,120.9814759,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-477,31421045,M-021,31421000,San Miguel,San Juan,15.1365648,120.9762607,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-478,31421046,M-021,31421000,San Miguel,San Vicente,15.1418151,120.9688673,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-479,31421047,M-021,31421000,San Miguel,Santa Ines,15.1692459,121.0125307,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-480,31421048,M-021,31421000,San Miguel,Santa Lucia,15.2198669,121.0070094,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-481,31421049,M-021,31421000,San Miguel,Santa Rita Bata,15.1353715,120.9725702,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-482,31421050,M-021,31421000,San Miguel,Santa Rita Matanda,15.133013,120.9661005,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-483,31421051,M-021,31421000,San Miguel,Sapang,15.1795248,120.9754507,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-484,31421052,M-021,31421000,San Miguel,Sibul,15.1669666,121.0608333,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-485,31421054,M-021,31421000,San Miguel,Tartaro,15.1660974,121.0399543,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-486,31421055,M-021,31421000,San Miguel,Tibagan,15.1320476,120.9934366,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-487,31421056,M-021,31421000,San Miguel,Bagong Pag-asa,15.1929609,120.9451905,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-488,31421057,M-021,31421000,San Miguel,Pulong Duhat,15.2254081,120.97305,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-489,31421058,M-021,31421000,San Miguel,Maligaya,15.14861,120.9807943,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-490,31421059,M-021,31421000,San Miguel,Tigpalas,15.1493749,120.9781485,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-491,31422001,M-022,31422000,San Rafael,BMA-Balagtas,14.9689569,120.9671948,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-492,31422002,M-022,31422000,San Rafael,Banca-banca,15.0241991,120.921455,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-493,31422003,M-022,31422000,San Rafael,Caingin,14.9717467,120.9434431,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-494,31422004,M-022,31422000,San Rafael,Coral na Bato,14.9942454,120.9791654,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-495,31422005,M-022,31422000,San Rafael,Cruz na Daan,15.0295597,120.934776,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-496,31422006,M-022,31422000,San Rafael,Dagat-dagatan,15.0338408,120.9145027,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-497,31422007,M-022,31422000,San Rafael,Diliman I,15.0243312,120.9492427,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-498,31422008,M-022,31422000,San Rafael,Diliman II,15.0331761,120.9531685,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-499,31422009,M-022,31422000,San Rafael,Capihan,14.9988623,120.9302607,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
